commodity,zone,resource_id,component_id,resource_type,component_type,variable,time,value
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,59,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,60,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,61,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,62,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,63,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,64,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,65,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,66,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,67,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,68,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,69,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,70,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,71,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,72,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,73,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,74,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,75,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,76,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,77,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,78,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,79,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,80,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,81,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,82,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,83,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,84,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,85,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,86,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,87,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,88,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,89,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,90,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,91,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,92,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,93,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,94,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,95,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,96,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,97,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,98,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,99,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,100,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,101,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,102,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,103,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,104,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,105,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,106,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,107,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,108,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,109,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,110,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,111,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,112,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,113,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,114,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,115,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,116,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,117,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,118,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,119,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,120,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,121,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,122,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,123,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,124,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,125,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,126,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,127,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,128,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,129,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,130,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,131,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,132,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,133,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,134,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,135,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,136,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,137,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,138,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,139,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,140,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,141,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,142,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,143,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,144,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,145,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,146,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,147,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,148,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,149,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,150,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,151,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,152,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,153,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,154,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,155,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,156,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,157,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,158,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,159,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,160,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,161,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,162,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,163,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,164,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,165,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,166,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,167,0.0
CO2Captured,CA,co2_CA_to_NW,co2_CA_to_NW_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,168,0.0
CO2Captured,NW,co2_NW_to_CA,co2_NW_to_CA_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,1,0.0
CO2Captured,NW,co2_NW_to_CA,co2_NW_to_CA_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,2,0.0
CO2Captured,NW,co2_NW_to_CA,co2_NW_to_CA_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,3,0.0
CO2Captured,NW,co2_NW_to_CA,co2_NW_to_CA_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,4,0.0
CO2Captured,NW,co2_NW_to_CA,co2_NW_to_CA_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,5,0.0
CO2Captured,NW,co2_NW_to_CA,co2_NW_to_CA_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,6,0.0
CO2Captured,NW,co2_NW_to_CA,co2_NW_to_CA_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,7,0.0
CO2Captured,NW,co2_NW_to_CA,co2_NW_to_CA_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,8,0.0
CO2Captured,NW,co2_NW_to_CA,co2_NW_to_CA_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,9,0.0
CO2Captured,NW,co2_NW_to_CA,co2_NW_to_CA_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,10,0.0
CO2Captured,NW,co2_NW_to_CA,co2_NW_to_CA_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,11,0.0
CO2Captured,NW,co2_NW_to_CA,co2_NW_to_CA_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,12,0.0
CO2Captured,NW,co2_NW_to_CA,co2_NW_to_CA_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,13,0.0
CO2Captured,NW,co2_NW_to_CA,co2_NW_to_CA_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,14,0.0
CO2Captured,NW,co2_NW_to_CA,co2_NW_to_CA_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,15,0.0
CO2Captured,NW,co2_NW_to_CA,co2_NW_to_CA_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,16,0.0
CO2Captured,NW,co2_NW_to_CA,co2_NW_to_CA_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,17,0.0
CO2Captured,NW,co2_NW_to_CA,co2_NW_to_CA_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,18,0.0
CO2Captured,NW,co2_NW_to_CA,co2_NW_to_CA_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,19,0.0
CO2Captured,NW,co2_NW_to_CA,co2_NW_to_CA_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,20,0.0
CO2Captured,NW,co2_NW_to_CA,co2_NW_to_CA_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,21,0.0
CO2Captured,NW,co2_NW_to_CA,co2_NW_to_CA_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,22,0.0
CO2Captured,NW,co2_NW_to_CA,co2_NW_to_CA_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,23,0.0
CO2Captured,NW,co2_NW_to_CA,co2_NW_to_CA_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,24,0.0
CO2Captured,NW,co2_NW_to_CA,co2_NW_to_CA_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,25,0.0
CO2Captured,NW,co2_NW_to_CA,co2_NW_to_CA_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,26,0.0
CO2Captured,NW,co2_NW_to_CA,co2_NW_to_CA_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,27,0.0
CO2Captured,NW,co2_NW_to_CA,co2_NW_to_CA_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,28,0.0
CO2Captured,NW,co2_NW_to_CA,co2_NW_to_CA_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,29,0.0
CO2Captured,NW,co2_NW_to_CA,co2_NW_to_CA_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,30,0.0
CO2Captured,NW,co2_NW_to_CA,co2_NW_to_CA_storage,GasStorage{CO2Captured},Storage{CO2Captured},storage_level,31,0.0
